Stacks,Blocks,Depth,Steps,QueueLen,H,relErr,Avg Depth,Avg Steps,Avg QL,Avg relErr
4,5,8,75,514,7,,,,,
4,5,7,13,96,7,,,,,
4,5,7,8,62,7,,,,,
4,5,6,9,70,6,,,,,
4,5,7,19,156,7,,,,,
4,5,6,10,66,6,,,,,
4,5,8,23,182,8,,,,,
4,5,6,11,80,6,,,,,
4,5,6,8,65,6,,,,,
4,5,7,29,212,7,,,,,
4,5,9,226,1554,9,,,,,
4,5,8,28,228,7,,,,,
4,5,6,11,98,6,,,,,
4,5,8,51,433,7,,,,,
4,5,9,32,230,7,,,,,
4,5,6,11,92,7,,,,,
4,5,7,25,201,7,,,,,
4,5,6,9,70,6,,,,,
4,5,6,19,159,6,,,,,
4,5,7,91,714,5,,,,,
4,5,7,26,218,7,,,,,
4,5,6,9,67,6,,,,,
4,5,7,11,92,8,,,,,
4,5,7,11,89,9,,,,,
4,5,5,5,44,5,,,,,
4,5,3,3,25,3,,,,,
4,5,6,8,71,7,,,,,
4,5,6,12,100,6,,,,,
4,5,7,8,68,7,,,,,
4,5,6,11,86,6,,,,,
4,5,5,9,76,5,,,,,
4,5,6,7,60,6,,,,,
4,5,8,28,240,8,,,,,
4,5,9,56,485,8,,,,,
4,5,7,8,68,8,,,,,
4,5,6,6,52,6,,,,,
4,5,7,17,131,7,,,,,
4,5,7,26,221,7,,,,,
4,5,7,12,100,7,,,,,
4,5,5,6,49,5,,,,,
4,5,7,12,100,7,,,,,
4,5,6,6,49,6,,,,,
4,5,6,14,113,6,,,,,
4,5,7,21,166,7,,,,,
4,5,9,109,822,7,,,,,
4,5,6,11,86,6,,,,,
4,5,8,25,219,7,,,,,
4,5,4,4,30,4,,,,,
4,5,8,108,898,6,,,,,
4,5,7,7,60,7,,,,,
4,5,7,11,89,9,,,,,
4,5,6,8,65,6,,,,,
4,5,7,8,68,7,,,,,
4,5,8,27,232,8,,,,,
4,5,9,54,442,10,,,,,
4,5,6,9,67,6,,,,,
4,5,8,26,194,8,,,,,
4,5,8,137,1007,6,,,,,
4,5,5,6,49,5,,,,,
4,5,8,91,783,6,,,,,
4,5,7,8,68,7,,,,,
4,5,7,25,210,7,,,,,
4,5,9,120,913,6,,,,,
4,5,6,11,98,6,,,,,
4,5,7,13,102,7,,,,,
4,5,7,14,110,7,,,,,
4,5,7,13,102,7,,,,,
4,5,7,15,130,7,,,,,
4,5,9,83,704,8,,,,,
4,5,5,9,73,5,,,,,
4,5,7,12,100,9,,,,,
4,5,4,4,33,4,,,,,
4,5,7,30,220,7,,,,,
4,5,8,285,1891,5,,,,,
4,5,6,29,233,6,,,,,
4,5,6,13,87,6,,,,,
4,5,9,54,466,8,,,,,
4,5,8,21,172,8,,,,,
4,5,7,17,131,7,,,,,
4,5,9,1221,7474,7,,,,,
4,5,8,200,1451,6,,,,,
4,5,6,11,83,6,,,,,
4,5,5,6,49,5,,,,,
4,5,8,24,199,8,,,,,
4,5,7,13,105,8,,,,,
4,5,8,30,247,8,,,,,
4,5,9,215,1334,7,,,,,
4,5,7,32,257,6,,,,,
4,5,9,53,404,10,,,,,
4,5,5,6,49,5,,,,,
4,5,5,5,44,5,,,,,
4,5,4,4,30,4,,,,,
4,5,7,12,97,7,,,,,
4,5,7,28,249,7,,,,,
4,5,6,6,52,6,,,,,
4,5,7,13,105,8,,,,,
4,5,8,220,1593,6,,,,,
4,5,8,25,195,8,,,,,
4,5,8,14,116,8,,,,,
4,5,7,30,241,6,,,,,
4,5,7,12,100,7,,,,,
4,5,9,56,434,9,,,,,
4,5,8,28,216,8,,,,,
4,5,6,11,92,6,,,,,
4,5,8,52,411,7,,,,,
4,5,8,65,500,7,,,,,
4,5,7,20,155,7,,,,,
4,5,7,15,127,7,,,,,
4,5,9,46,411,8,,,,,
4,5,8,25,219,7,,,,,
4,5,6,6,49,6,,,,,
4,5,6,11,98,6,,,,,
4,5,8,62,491,8,,,,,
4,5,8,15,118,9,,,,,
4,5,8,172,1362,6,,,,,
4,5,6,14,113,6,,,,,
4,5,7,27,232,7,,,,,
4,5,7,13,102,8,,,,,
4,5,7,9,73,8,,,,,
4,5,7,13,87,7,,,,,
4,5,5,5,41,5,,,,,
4,5,9,146,851,7,,,,,
4,5,7,16,108,8,,,,,
4,5,7,19,129,7,,,,,
4,5,7,7,57,8,,,,,
4,5,7,7,57,8,,,,,
4,5,6,6,49,6,,,,,
4,5,7,28,204,7,,,,,
4,5,6,6,49,6,,,,,
4,5,5,9,73,5,,,,,
4,5,8,446,3176,4,,,,,
4,5,8,50,410,10,,,,,
4,5,7,11,95,7,,,,,
4,5,6,8,65,6,,,,,
4,5,9,67,522,9,,,,,
4,5,6,6,52,6,,,,,
4,5,8,29,209,8,,,,,
4,5,7,137,884,5,,,,,
4,5,5,9,73,5,,,,,
4,5,8,19,165,9,,,,,
4,5,5,5,44,5,,,,,
4,5,5,5,35,5,,,,,
4,5,7,15,127,7,,,,,
4,5,5,5,44,5,,,,,
4,5,8,13,93,10,,,,,
4,5,8,49,399,7,,,,,
4,5,8,19,156,8,,,,,
4,5,6,11,92,6,,,,,
4,5,8,32,248,8,,,,,
4,5,8,28,228,8,,,,,
4,5,4,4,30,4,,,,,
4,5,7,28,216,7,,,,,
4,5,5,5,32,5,,,,,
4,5,4,4,27,4,,,,,
4,5,6,20,173,6,,,,,
4,5,7,22,177,7,,,,,
4,5,6,11,95,6,,,,,
4,5,4,4,30,4,,,,,
4,5,8,28,246,8,,,,,
4,5,9,124,957,8,,,,,
4,5,9,29,245,9,,,,,
4,5,7,19,156,7,,,,,
4,5,8,35,308,7,,,,,
4,5,8,28,237,7,,,,,
4,5,5,5,44,5,,,,,
4,5,7,18,151,7,,,,,
4,5,7,14,119,7,,,,,
4,5,5,5,38,5,,,,,
4,5,8,58,489,7,,,,,
4,5,5,14,107,5,,,,,
4,5,5,9,76,5,,,,,
4,5,5,9,73,5,,,,,
4,5,6,7,51,6,,,,,
4,5,8,32,260,8,,,,,
4,5,6,6,52,6,,,,,
4,5,6,7,60,6,,,,,
4,5,8,29,251,8,,,,,
4,5,8,31,249,9,,,,,
4,5,5,6,49,5,,,,,
4,5,8,47,404,8,,,,,
4,5,9,134,1001,7,,,,,
4,5,6,6,49,7,,,,,
4,5,7,18,145,7,,,,,
4,5,6,6,46,6,,,,,
4,5,9,61,480,8,,,,,
4,5,6,14,107,6,,,,,
4,5,9,53,425,8,,,,,
4,5,7,11,83,7,,,,,
4,5,6,7,51,6,,,,,
4,5,2,2,14,2,,,,,
4,5,6,11,95,6,,,,,
4,5,9,64,465,12,,,,,
4,5,8,69,433,6,,,,,
4,5,7,23,203,7,,,,,
4,5,7,38,296,6,,,,,
4,5,7,18,148,7,,,,,
4,5,7,13,111,7,,,,,
4,5,6,11,86,6,,,,,
4,5,7,25,222,6,,,,,
4,5,7,15,97,7,,,,,
4,5,6,11,74,6,,,,,
4,5,7,25,204,7,,,,,
4,5,9,53,440,9,,,,,
4,5,4,4,30,4,,,,,
4,5,9,1806,11062,7,,,,,
4,5,6,6,49,6,,,,,
4,5,8,19,162,8,,,,,
4,5,8,9,70,8,,,,,
4,5,9,44,362,9,,,,,
4,5,6,11,92,6,,,,,
4,5,9,130,990,7,,,,,
4,5,6,11,89,6,,,,,
4,5,6,11,83,6,,,,,
4,5,9,1843,12714,5,,,,,
4,5,8,23,194,7,,,,,
4,5,8,32,251,8,,,,,
4,5,8,223,1641,6,,,,,
4,5,4,4,36,4,,,,,
4,5,6,11,83,6,,,,,
4,5,8,123,940,6,,,,,
4,5,6,13,99,6,,,,,
4,5,6,13,99,6,,,,,
