Stacks,Blocks,Depth,Steps,QueueLen,H,relErr,Avg Depth,Avg Steps,Avg QL,Avg relErr
5,5,6,20,249,6,,,,,
5,5,5,5,64,5,,,,,
5,5,6,15,198,6,,,,,
5,5,6,20,253,6,,,,,
5,5,8,33,424,8,,,,,
5,5,7,34,471,7,,,,,
5,5,7,41,444,7,,,,,
5,5,8,77,960,7,,,,,
5,5,6,12,117,6,,,,,
5,5,8,66,883,8,,,,,
5,5,8,37,476,8,,,,,
5,5,6,14,155,6,,,,,
5,5,6,15,202,6,,,,,
5,5,7,18,243,7,,,,,
5,5,6,18,223,6,,,,,
5,5,7,20,237,7,,,,,
5,5,7,32,409,7,,,,,
5,5,8,92,921,8,,,,,
5,5,6,18,203,6,,,,,
5,5,6,11,110,6,,,,,
5,5,7,19,258,7,,,,,
5,5,7,36,441,7,,,,,
5,5,6,17,236,6,,,,,
5,5,6,16,201,6,,,,,
5,5,6,12,149,6,,,,,
5,5,7,17,212,7,,,,,
5,5,5,5,60,5,,,,,
5,5,6,11,134,6,,,,,
5,5,5,10,131,5,,,,,
5,5,7,35,458,7,,,,,
5,5,7,13,176,8,,,,,
5,5,7,21,264,7,,,,,
5,5,7,18,231,7,,,,,
5,5,6,13,148,6,,,,,
5,5,8,84,1005,8,,,,,
5,5,6,11,126,6,,,,,
5,5,5,5,56,5,,,,,
5,5,5,5,60,5,,,,,
5,5,7,20,257,7,,,,,
5,5,7,17,220,7,,,,,
5,5,6,17,224,6,,,,,
5,5,8,40,509,8,,,,,
5,5,6,8,101,6,,,,,
5,5,6,15,186,6,,,,,
5,5,8,38,515,8,,,,,
5,5,8,41,472,8,,,,,
5,5,5,5,56,5,,,,,
5,5,8,67,866,9,,,,,
5,5,7,18,235,7,,,,,
5,5,6,11,134,6,,,,,
5,5,7,22,267,7,,,,,
5,5,7,16,209,8,,,,,
5,5,7,34,407,7,,,,,
5,5,6,11,110,6,,,,,
5,5,7,20,265,7,,,,,
5,5,7,40,517,6,,,,,
5,5,6,12,145,6,,,,,
5,5,8,35,446,9,,,,,
5,5,9,1281,14768,7,,,,,
5,5,7,33,444,7,,,,,
5,5,7,40,461,7,,,,,
5,5,8,69,808,8,,,,,
5,5,6,7,94,6,,,,,
5,5,7,37,476,7,,,,,
5,5,7,36,449,7,,,,,
5,5,6,14,163,6,,,,,
5,5,8,36,493,8,,,,,
5,5,5,10,123,5,,,,,
5,5,6,13,176,6,,,,,
5,5,5,16,185,5,,,,,
5,5,5,12,145,5,,,,,
5,5,6,13,168,6,,,,,
5,5,6,14,111,6,,,,,
5,5,7,32,421,7,,,,,
5,5,6,8,101,6,,,,,
5,5,6,17,216,6,,,,,
5,5,6,11,118,6,,,,,
5,5,5,11,110,5,,,,,
5,5,6,18,219,6,,,,,
5,5,8,72,905,7,,,,,
5,5,6,6,83,6,,,,,
5,5,7,30,383,7,,,,,
5,5,5,9,108,5,,,,,
5,5,7,14,175,7,,,,,
5,5,7,91,1154,5,,,,,
5,5,8,37,492,8,,,,,
5,5,4,4,49,4,,,,,
5,5,5,5,60,5,,,,,
5,5,6,12,149,6,,,,,
5,5,6,11,134,6,,,,,
5,5,5,9,112,5,,,,,
5,5,7,32,417,7,,,,,
5,5,6,12,141,6,,,,,
5,5,6,15,186,6,,,,,
5,5,6,18,235,6,,,,,
5,5,8,67,870,8,,,,,
5,5,5,5,64,5,,,,,
5,5,6,15,186,6,,,,,
5,5,7,34,475,7,,,,,
5,5,3,3,26,3,,,,,
5,5,7,26,331,7,,,,,
5,5,6,16,201,6,,,,,
5,5,5,5,52,5,,,,,
5,5,5,10,127,5,,,,,
5,5,7,19,242,7,,,,,
5,5,8,39,526,8,,,,,
5,5,6,8,101,6,,,,,
5,5,6,14,163,6,,,,,
5,5,6,6,75,7,,,,,
5,5,7,23,262,7,,,,,
5,5,6,11,118,6,,,,,
5,5,7,31,398,7,,,,,
5,5,6,8,97,6,,,,,
5,5,7,20,257,7,,,,,
5,5,5,5,52,5,,,,,
5,5,8,37,508,9,,,,,
5,5,8,75,842,8,,,,,
5,5,5,5,60,5,,,,,
5,5,7,34,431,7,,,,,
5,5,5,7,86,5,,,,,
5,5,5,9,100,6,,,,,
5,5,4,12,125,4,,,,,
5,5,6,15,202,6,,,,,
5,5,5,10,127,5,,,,,
5,5,7,20,257,7,,,,,
5,5,7,27,358,8,,,,,
5,5,6,16,201,6,,,,,
5,5,7,31,422,7,,,,,
5,5,6,11,130,6,,,,,
5,5,6,7,94,6,,,,,
5,5,9,142,1635,9,,,,,
5,5,7,20,241,7,,,,,
5,5,8,27,338,9,,,,,
5,5,4,4,49,4,,,,,
5,5,3,3,30,3,,,,,
5,5,6,11,130,7,,,,,
5,5,6,18,203,6,,,,,
5,5,6,6,71,6,,,,,
5,5,8,63,874,8,,,,,
5,5,6,12,149,6,,,,,
5,5,9,71,906,9,,,,,
5,5,8,40,437,9,,,,,
5,5,4,4,41,4,,,,,
5,5,7,26,331,7,,,,,
5,5,5,13,164,5,,,,,
5,5,6,11,110,6,,,,,
5,5,5,17,196,5,,,,,
5,5,5,5,64,5,,,,,
5,5,7,30,407,7,,,,,
5,5,7,19,242,7,,,,,
5,5,7,25,332,7,,,,,
5,5,8,33,456,8,,,,,
5,5,7,18,235,7,,,,,
5,5,7,21,260,7,,,,,
5,5,5,9,108,6,,,,,
5,5,7,18,227,7,,,,,
5,5,6,11,134,6,,,,,
5,5,6,15,162,6,,,,,
5,5,5,10,119,5,,,,,
5,5,5,5,68,5,,,,,
5,5,7,25,320,7,,,,,
5,5,6,36,409,6,,,,,
5,5,5,5,60,5,,,,,
5,5,7,16,189,8,,,,,
5,5,7,19,234,7,,,,,
5,5,7,16,205,7,,,,,
5,5,7,40,477,5,,,,,
5,5,5,5,44,5,,,,,
5,5,9,61,788,9,,,,,
5,5,4,4,49,4,,,,,
5,5,6,13,176,6,,,,,
5,5,7,16,213,7,,,,,
5,5,6,25,352,6,,,,,
5,5,5,9,108,5,,,,,
5,5,6,11,126,6,,,,,
5,5,7,41,452,7,,,,,
5,5,6,9,112,6,,,,,
5,5,5,5,68,5,,,,,
5,5,6,12,125,6,,,,,
5,5,7,19,234,7,,,,,
5,5,7,43,474,7,,,,,
5,5,7,34,471,7,,,,,
5,5,7,20,253,7,,,,,
5,5,7,32,417,7,,,,,
5,5,7,21,240,7,,,,,
5,5,6,15,186,6,,,,,
5,5,5,7,86,5,,,,,
5,5,4,4,49,4,,,,,
5,5,6,16,177,6,,,,,
5,5,5,9,108,5,,,,,
5,5,7,16,217,7,,,,,
5,5,6,34,447,6,,,,,
5,5,6,6,75,7,,,,,
5,5,8,38,507,8,,,,,
5,5,6,21,228,6,,,,,
5,5,7,25,344,7,,,,,
5,5,7,19,242,7,,,,,
5,5,5,5,56,5,,,,,
5,5,6,18,235,6,,,,,
5,5,7,36,401,7,,,,,
5,5,6,12,145,6,,,,,
5,5,9,1607,14870,8,,,,,
5,5,4,4,49,4,,,,,
5,5,5,5,52,5,,,,,
5,5,6,14,155,6,,,,,
5,5,7,30,399,8,,,,,
5,5,3,3,34,3,,,,,
