Stacks,Blocks,Depth,Steps,QueueLen,H,relErr,Avg Depth,Avg Steps,Avg QL,Avg relErr
3,5,8,27,112,7,,,,,
3,5,9,44,185,8,,,,,
3,5,9,626,2353,4,,,,,
3,5,11,86,365,9,,,,,
3,5,10,139,504,8,,,,,
3,5,7,7,26,7,,,,,
3,5,9,72,301,7,,,,,
3,5,9,31,130,8,,,,,
3,5,8,62,259,5,,,,,
3,5,7,7,30,7,,,,,
3,5,8,12,47,9,,,,,
3,5,7,7,32,7,,,,,
3,5,10,94,379,9,,,,,
3,5,10,59,246,8,,,,,
3,5,9,23,94,8,,,,,
3,5,5,5,22,5,,,,,
3,5,9,101,430,7,,,,,
3,5,6,6,25,6,,,,,
3,5,8,18,77,7,,,,,
3,5,10,58,223,8,,,,,
3,5,7,20,89,6,,,,,
3,5,7,16,71,6,,,,,
3,5,10,90,389,8,,,,,
3,5,6,6,27,6,,,,,
3,5,6,11,46,5,,,,,
3,5,8,13,52,8,,,,,
3,5,8,8,31,8,,,,,
3,5,10,55,234,8,,,,,
3,5,5,5,22,5,,,,,
3,5,10,369,1566,8,,,,,
3,5,6,16,69,5,,,,,
3,5,8,16,69,8,,,,,
3,5,10,58,223,8,,,,,
3,5,8,29,126,7,,,,,
3,5,7,9,36,6,,,,,
3,5,8,28,123,7,,,,,
3,5,6,6,25,6,,,,,
3,5,9,52,227,7,,,,,
3,5,8,10,39,8,,,,,
3,5,9,12,49,10,,,,,
3,5,10,1697,5910,5,,,,,
3,5,10,179,758,7,,,,,
3,5,5,5,22,5,,,,,
3,5,10,113,458,8,,,,,
3,5,8,32,123,8,,,,,
3,5,7,12,49,6,,,,,
3,5,11,705,2700,8,,,,,
3,5,9,26,105,8,,,,,
3,5,9,38,131,7,,,,,
3,5,11,898,3321,9,,,,,
3,5,9,31,118,8,,,,,
3,5,7,11,50,7,,,,,
3,5,11,320,1297,9,,,,,
3,5,9,85,328,8,,,,,
3,5,7,7,30,7,,,,,
3,5,10,64,269,8,,,,,
3,5,9,60,237,6,,,,,
3,5,7,52,201,4,,,,,
3,5,7,7,28,8,,,,,
3,5,6,6,21,7,,,,,
3,5,4,4,17,4,,,,,
3,5,7,18,73,7,,,,,
3,5,9,72,301,7,,,,,
3,5,11,310,1301,8,,,,,
3,5,7,10,43,7,,,,,
3,5,11,323,1312,8,,,,,
3,5,8,17,74,7,,,,,
3,5,9,21,90,8,,,,,
3,5,11,108,431,9,,,,,
3,5,10,94,395,8,,,,,
3,5,9,31,122,8,,,,,
3,5,11,595,2474,9,,,,,
3,5,6,6,27,6,,,,,
3,5,9,11,46,8,,,,,
3,5,6,6,27,6,,,,,
3,5,5,5,24,5,,,,,
3,5,7,11,46,7,,,,,
3,5,4,4,17,4,,,,,
3,5,10,39,170,9,,,,,
3,5,6,6,25,6,,,,,
3,5,11,245,1022,8,,,,,
3,5,8,13,52,8,,,,,
3,5,8,14,61,8,,,,,
3,5,9,15,56,9,,,,,
3,5,10,235,880,8,,,,,
3,5,6,6,27,6,,,,,
3,5,7,13,56,6,,,,,
3,5,4,4,17,4,,,,,
3,5,9,10,37,12,,,,,
3,5,10,745,2958,6,,,,,
3,5,10,50,211,9,,,,,
3,5,9,21,92,9,,,,,
3,5,10,186,773,7,,,,,
3,5,9,31,130,8,,,,,
3,5,8,11,44,9,,,,,
3,5,7,7,28,7,,,,,
3,5,6,7,32,6,,,,,
3,5,8,17,76,8,,,,,
3,5,9,28,119,8,,,,,
3,5,6,6,25,6,,,,,
3,5,9,25,110,8,,,,,
3,5,6,6,25,6,,,,,
3,5,9,399,1422,7,,,,,
3,5,9,94,395,7,,,,,
3,5,10,116,471,8,,,,,
3,5,9,231,880,6,,,,,
3,5,6,8,35,5,,,,,
3,5,10,157,678,7,,,,,
3,5,8,18,75,8,,,,,
3,5,7,9,40,6,,,,,
3,5,8,41,122,6,,,,,
3,5,8,12,47,9,,,,,
3,5,8,48,207,6,,,,,
3,5,10,124,463,9,,,,,
3,5,9,61,252,7,,,,,
3,5,7,8,29,7,,,,,
3,5,9,27,110,9,,,,,
3,5,10,34,149,8,,,,,
3,5,4,4,19,4,,,,,
3,5,7,22,97,6,,,,,
3,5,9,99,362,6,,,,,
3,5,6,14,61,5,,,,,
3,5,10,52,225,8,,,,,
3,5,9,112,447,8,,,,,
3,5,9,28,119,8,,,,,
3,5,9,30,123,9,,,,,
3,5,8,12,53,8,,,,,
3,5,9,30,121,9,,,,,
3,5,6,6,25,7,,,,,
3,5,10,108,417,6,,,,,
3,5,7,7,30,8,,,,,
3,5,7,7,28,7,,,,,
3,5,4,4,17,4,,,,,
3,5,10,243,974,6,,,,,
3,5,7,16,69,6,,,,,
3,5,8,45,184,7,,,,,
3,5,6,6,21,6,,,,,
3,5,10,42,183,9,,,,,
3,5,5,5,24,5,,,,,
3,5,7,9,36,7,,,,,
3,5,5,5,22,5,,,,,
3,5,9,60,237,8,,,,,
3,5,9,125,484,7,,,,,
3,5,11,332,1331,8,,,,,
3,5,7,7,24,7,,,,,
3,5,5,5,22,5,,,,,
3,5,9,20,89,8,,,,,
3,5,9,103,422,7,,,,,
3,5,7,15,58,7,,,,,
3,5,10,675,2552,7,,,,,
3,5,10,369,1566,8,,,,,
3,5,11,417,1652,7,,,,,
3,5,7,28,125,6,,,,,
3,5,8,18,81,7,,,,,
3,5,10,109,440,10,,,,,
3,5,7,28,125,6,,,,,
3,5,10,55,210,9,,,,,
3,5,9,45,194,9,,,,,
3,5,9,55,212,9,,,,,
3,5,5,5,24,5,,,,,
3,5,7,10,43,6,,,,,
3,5,8,73,320,6,,,,,
3,5,9,32,133,7,,,,,
3,5,10,89,364,8,,,,,
3,5,6,6,25,7,,,,,
3,5,10,194,763,8,,,,,
3,5,11,446,1615,9,,,,,
3,5,9,59,250,8,,,,,
3,5,8,9,34,8,,,,,
3,5,7,7,28,9,,,,,
3,5,10,953,3576,5,,,,,
3,5,10,465,1926,6,,,,,
3,5,4,4,17,4,,,,,
3,5,10,27,110,9,,,,,
3,5,10,136,539,9,,,,,
3,5,9,43,170,12,,,,,
3,5,8,13,52,8,,,,,
3,5,8,16,71,8,,,,,
3,5,8,193,674,5,,,,,
3,5,7,7,26,11,,,,,
3,5,7,15,68,6,,,,,
3,5,7,16,61,6,,,,,
3,5,6,6,25,6,,,,,
3,5,10,451,1770,6,,,,,
3,5,11,337,1358,8,,,,,
3,5,11,238,1003,8,,,,,
3,5,8,39,168,7,,,,,
3,5,10,1157,4076,6,,,,,
3,5,3,3,12,3,,,,,
3,5,8,18,75,8,,,,,
3,5,9,72,301,7,,,,,
3,5,6,6,25,6,,,,,
3,5,7,9,36,8,,,,,
3,5,7,8,33,8,,,,,
3,5,10,45,196,8,,,,,
3,5,7,27,114,6,,,,,
3,5,6,6,21,6,,,,,
3,5,7,52,207,4,,,,,
3,5,8,14,61,8,,,,,
3,5,11,310,1301,8,,,,,
3,5,10,670,2401,8,,,,,
3,5,9,26,113,8,,,,,
3,5,8,32,125,8,,,,,
3,5,9,89,344,6,,,,,
3,5,8,9,38,7,,,,,
3,5,7,12,49,6,,,,,
3,5,8,18,77,7,,,,,
3,5,11,194,801,8,,,,,
3,5,8,10,43,8,,,,,
3,5,8,13,58,8,,,,,
3,5,12,823,3130,9,,,,,
3,5,7,7,30,7,,,,,
3,5,10,571,2374,7,,,,,
3,5,7,34,115,5,,,,,
3,5,9,75,294,9,,,,,
3,5,10,313,1190,8,,,,,
3,5,9,30,125,8,,,,,
3,5,11,323,1306,8,,,,,
3,5,9,96,401,6,,,,,
3,5,9,61,244,7,,,,,
3,5,9,29,126,8,,,,,
3,5,2,2,9,2,,,,,
3,5,8,11,48,7,,,,,
3,5,8,87,340,5,,,,,
3,5,10,263,994,7,,,,,
3,5,5,5,18,5,,,,,
3,5,10,158,691,7,,,,,
3,5,7,14,59,7,,,,,
3,5,9,56,223,6,,,,,
3,5,10,89,366,8,,,,,
3,5,7,7,32,7,,,,,
3,5,8,39,160,7,,,,,
3,5,6,6,27,6,,,,,
3,5,10,51,222,8,,,,,
3,5,10,117,436,7,,,,,
3,5,11,705,2700,8,,,,,
3,5,10,379,1576,7,,,,,
3,5,8,10,39,8,,,,,
3,5,5,5,20,5,,,,,
3,5,9,50,189,11,,,,,
3,5,5,12,49,4,,,,,
3,5,9,50,203,7,,,,,
3,5,9,28,121,9,,,,,
3,5,7,12,53,6,,,,,
3,5,8,14,59,8,,,,,
3,5,8,18,81,7,,,,,
